keypoints_count,keypoints_mean_x,keypoints_mean_y,keypoints_std_x,keypoints_std_y,keypoints_response_mean,lbp_mean,lbp_std,lbp_uniformity,lbp_entropy,glcm_contrast,glcm_dissimilarity,glcm_homogeneity,glcm_energy,glcm_correlation,hu_moment_1,hu_moment_2,hu_moment_3,hu_moment_4,hu_moment_5,hu_moment_6,hu_moment_7,canny_edge_density,canny_edge_mean,canny_edge_std,sobel_mean,sobel_std,sobel_max,laplacian_var,laplacian_mean,intensity_mean,intensity_std,intensity_min,intensity_max,intensity_range,intensity_skewness,intensity_kurtosis,hist_entropy,hist_uniformity,bone_area_ratio,num_components,opening_area_ratio,closing_area_ratio,hough_lines_count,texture_regularity,texture_mean_local_std,label,image_path
165,109.89696969696969,74.64242424242424,16.256513563538338,57.29571897013656,19.87272727272727,6.595603475765306,2.1150040167166857,0.3494159312395168,2.1821263153520074,38.998421062698014,2.139929152614485,0.7089254098619815,0.2959247845598917,0.9679744844417886,2.3894843611853913,6.210050196444917,6.9999244356323524,6.999911678848278,-6.999999999999998,-6.999999983729391,6.999999999999999,0.03822544642857143,9.747488839285714,48.89372265788174,18.71265785471956,41.62233518364573,551.9710137316995,138.67370133755455,3.971061862244898,36.52786192602041,24.823820803042146,1,213,212,2.167202826236416,7.765433161540825,2.2879480167850907,0.4212080785884695,0.12157206632653061,23,0.11429767219387756,0.12796954719387754,68,10.650261378887937,8.03044485221106,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_1002_png.rf.c94d11a79032d6beb4ce4d876c9f7fda.jpg
270,104.14814814814815,89.58518518518518,29.357191943250754,35.632566291543775,28.78148148148148,6.3618463010204085,2.210530723823684,0.28711882833027186,2.4028242780339513,100.6389891470802,2.883374025612052,0.6730849068662761,0.26835181707156425,0.9625695513100138,2.504135437969505,6.76049487447424,6.999476341602534,6.997583784999477,6.999999999999989,-6.999999833497286,-6.999999999999371,0.05444834183673469,13.884327168367347,57.859561759621116,25.501177776065997,65.70401948596874,905.1861686968047,405.4293851169234,5.656668526785714,34.118084343112244,36.58003224947116,3,255,252,2.3039042993749796,7.916090182920621,2.6279643031944566,0.31670820370333014,0.1615314094387755,11,0.1522640306122449,0.16460060586734693,66,14.631299525406135,11.548916971236626,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_1006_png.rf.b66f118e03810b7d9eb89951f328d910.jpg
194,109.15979381443299,90.5979381443299,24.625027750442534,33.21630446552851,32.26288659793814,7.162368463010204,1.8420152690334457,0.5740429871459602,1.5155401049781125,73.80287057638739,1.758327097152453,0.8134742394818126,0.6887775965160194,0.9085043121465664,2.213479133813748,5.11574880439924,6.846919593652997,6.972608509264529,6.999999999871098,6.999922296031107,6.999999999549095,0.027303890306122448,6.962492028061225,41.55669827975745,14.423999848281461,55.387299948599804,976.4117983719779,303.9144610969388,3.4824617346938775,7.2758490114795915,20.02925603247528,0,250,250,4.158426564676056,25.819950229316177,1.273152546062295,0.6804872391247427,0.07694913903061225,5,0.06764190051020408,0.08388472576530612,32,11.792646510050574,6.122625241525848,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_1006_png.rf.dcba40627f3de788e4e196d89560ac8e.jpg
212,103.89150943396227,89.76415094339623,32.23355985212426,34.597565594038834,30.754716981132077,6.0766302614795915,2.3062707254121135,0.22291438393780033,2.6502845299860396,82.43144885458508,2.984967003301117,0.6162521653648121,0.19584109513675668,0.9735191607917733,2.5932999799021514,6.817169630979509,6.999846222929856,6.999027510931514,6.9999999999999885,6.999999970366812,-6.999999999999914,0.05799585459183673,14.788942920918368,59.602580582689555,27.928750621863685,62.817854023437576,836.666002655779,285.83246951438844,5.565170599489796,43.24703045280612,39.41682086685872,0,254,254,1.9835150567200461,6.354570861471365,2.8498136306712674,0.3088564628452127,0.17012117346938777,19,0.1598174426020408,0.1729113520408163,75,13.796062786330438,12.350393956817854,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_1006_png.rf.fdc7cc82e989b2397e5cf842747a17da.jpg
382,115.10471204188482,101.70157068062828,28.879865425782736,45.35473846466193,23.664921465968586,6.272899394132653,2.412334890938481,0.25803129377981193,2.5705011590824753,103.52420801548747,3.7807047456145084,0.6169962623425214,0.24894131846530332,0.9483695194112322,2.4371391550952817,6.024319866537987,6.998170829130758,6.99974637324959,6.999999999999963,-6.999999960978995,6.999999999999986,0.07421875,18.92578125,66.84226973126472,31.664959901051606,67.96201392532612,580.7185204554785,337.48545627045866,7.494419642857143,27.887416294642858,31.613821244689415,0,165,165,1.6297941672325218,4.587938100975986,2.6273670928261295,0.3103500407507242,0.20675223214285715,8,0.18229830994897958,0.2157405931122449,181,13.044551409405017,12.481727689218236,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_1008_png.rf.25837354152dafe38c41add4190d8a55.jpg
340,110.87647058823529,100.90294117647059,28.888569475949865,42.12697183581278,22.205882352941178,6.7075294961734695,2.1833825834395046,0.39349553109250085,2.0921722181327866,70.42889534940558,2.749638374813159,0.7059773165035396,0.39289209744739306,0.9357559770610561,2.2459493340238135,5.5000611297462765,6.9892829408421075,6.9983032087528025,6.999999999998628,-6.999999164410735,6.999999999999028,0.06012834821428571,15.332728794642858,60.619743238848,24.22687887241303,57.2753478122542,481.26915546292804,245.57169791630335,5.723513233418367,15.64973294005102,23.363985495805167,0,127,127,1.9907562839908117,6.138103327666837,1.85851249629488,0.5216363591463712,0.1798469387755102,14,0.15475526147959184,0.19226323341836735,100,10.357843138605258,9.212008101225234,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_1008_png.rf.896dd6d4d150b0eddcd0138122d6e953.jpg
473,111.53488372093024,99.09725158562368,28.236979428180593,40.359419219296825,24.469344608879492,5.768335459183674,2.7364182649277873,0.13756697677309618,3.0756974060174707,129.7459378267815,4.434084501390923,0.4875625772010737,0.15768842250707127,0.9464289883093051,2.529452199570617,6.63533167364068,6.9995374492642375,6.999902478136459,6.999999999999997,-6.999999998230449,6.9999999999999964,0.07728794642857142,19.708426339285715,68.09718531442255,36.322693761043055,74.57856782555476,638.3760647142091,462.9282475685587,9.727678571428571,42.039680325255105,34.71487015316526,0,176,176,1.5698447291047806,4.2689522117131835,2.8465799694387335,0.2916667371020911,0.21115672831632654,9,0.18899473852040816,0.22000558035714285,196,13.573839697873197,13.28977100731215,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_1008_png.rf.dde77f1e05216fabb1d174064779856c.jpg
96,105.88541666666667,128.59375,56.89608030429738,62.69196820649489,17.395833333333332,6.172074298469388,2.319411514272739,0.25340558806242497,2.5518736102806843,30.082264714037183,2.1289215225092075,0.6284113871015157,0.185877940699572,0.9851517658316327,2.477897896375543,5.692905835960153,6.9991860594679665,6.997515355977872,6.999999999999332,6.999997114905297,6.999999999999528,0.04416454081632653,11.261957908163266,52.39243810566933,20.93444544854961,40.47861122835103,476.57528261545417,108.99833167448287,4.214046556122449,35.867267219387756,31.817121196069568,0,127,127,0.7370004375383219,2.128744500187188,3.261970780764485,0.1468609567975566,0.35903619260204084,7,0.34939014668367346,0.3652941645408163,64,8.695907558445532,8.715700093559876,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_1010_png.rf.47d67fce58c4e28fb83b9ed08ad0e8fd.jpg
84,95.88095238095238,120.05952380952381,47.318929254154064,68.91771338938096,15.773809523809524,6.291294642857143,2.25018794167942,0.2757656203850395,2.459009762144136,21.097219182433903,1.844597248336033,0.6552084346199962,0.25691826739706786,0.9845033610891049,2.3637064825057963,5.522546044508181,6.997604896048445,6.990806765510556,6.999999999991274,6.999985866692255,6.999999999994903,0.025689572704081634,6.550841039540816,40.34291693417292,16.641032972708032,31.022987453746712,326.2207841324645,69.3832407883434,3.420719068877551,27.913325095663264,26.062380726844758,0,110,110,0.9196946590430102,2.4569017148425343,2.730704357230223,0.2619133273634188,0.3448860012755102,13,0.3349011479591837,0.3500876913265306,21,7.079566400605004,6.735200162858829,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_1010_png.rf.65f54641e628d0952fc45df00ef5e7ff.jpg
106,90.86792452830188,115.23584905660377,36.98930887654047,68.68804953416137,21.00943396226415,6.052016900510204,2.2656249379383717,0.2215908595485029,2.6413684003948705,54.740852900401194,2.758163150526028,0.601523532295552,0.146670999292747,0.9823649906697042,2.659604352704096,6.35546619359883,6.999898197046572,6.999654539997504,6.99999999999999,6.9999998101378225,6.9999999999999885,0.03844467474489796,9.80339205994898,49.028139669030054,24.864735447631176,49.5654429280111,557.3670245000147,149.0824880095533,4.764827806122449,56.30068160076531,39.443751883830416,0,155,155,0.49205940207511856,1.932257405268807,3.446788423184964,0.15134476086080745,0.3726084183673469,14,0.36110889668367346,0.38131776147959184,33,11.451551318196858,10.985817550784352,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_1010_png.rf.f89583d2a87e12690f29a1044e4defed.jpg
33,120.21212121212122,87.36363636363636,38.54376306561199,76.77074023658903,25.78787878787879,6.047731983418367,2.2555146152137038,0.21462022558060798,2.6747229516601037,9.17133941857739,1.3287766120947127,0.6518468293592323,0.13028683842367836,0.9912145916588182,2.433188177927916,6.682289550287947,6.999226693580454,6.995938458416791,-6.999999999999316,-6.99999892876795,-6.999999999998477,0.008808992346938776,2.2462930484693877,23.82769176609627,12.80254303032025,20.13511503612589,242.42524621004307,33.94635512937064,2.607780612244898,31.822863520408163,22.862619500736457,0,95,95,0.5944936099094057,2.300892658013257,3.141655703642239,0.13641014957016126,0.3406608737244898,17,0.335140306122449,0.3463608099489796,2,4.865772486846167,6.344252109038242,1,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_1014_png.rf.266fddf37e79cc043a9081a0c4fc7ef7.jpg
26,145.0,130.69230769230768,64.53144731297829,80.403199912771,43.96153846153846,6.7309669961734695,2.118807206619201,0.3907209664058721,2.105840201630966,21.93827574471531,1.1091528809361233,0.757764899152118,0.3955402684481447,0.9401429851004688,2.2227014520087742,5.693802484092658,6.995627809148444,6.997534321433583,6.9999999999995595,6.999998396477734,-6.999999999998176,0.009506536989795918,2.4241669323979593,24.74441315621261,9.948510951602927,29.845343432707303,941.4552565045245,110.98195072096222,2.4765226403061225,21.445511798469386,13.56007442488215,0,252,252,1.3747514267780523,15.132760029749896,2.40247310180601,0.2440613576235053,0.305843431122449,12,0.28635204081632654,0.310726243622449,7,4.903601122805905,3.8989994546184104,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_1014_png.rf.3c994368f0740a7339e332685995b34f.jpg
4,166.5,113.5,18.7949461292125,43.03777410601064,172.0,7.012057557397959,1.8916127625986037,0.47373515871265076,1.8114712839219964,11.332635092020233,0.5925661953861384,0.8206529358989183,0.5210970341800674,0.9060291549996915,1.8911723307026014,4.928263407351204,6.934352418928487,6.970095577927288,6.999999999905448,-6.99997945576836,-6.999999999679777,0.0004185267857142857,0.10672433035714286,5.215679644915057,4.949832405291428,19.519916512747415,906.1180938486991,54.68680138728956,1.2809510522959184,9.060427295918368,7.762432404390026,0,243,243,4.905632094111281,110.06585950684433,1.3864751265882838,0.4863681785249528,0.2737364477040816,27,0.26534598214285715,0.280094068877551,0,3.6834561820410197,1.9356666512918066,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_1014_png.rf.89f2f751efb9b40886e161726ce97513.jpg
23,119.0,81.21739130434783,39.45498260263098,38.47749937836525,33.34782608695652,6.742625956632653,2.1028836323459505,0.3739467773359042,2.128080822621583,26.96057069046419,1.285842098998013,0.7364974799831512,0.38319933994712485,0.9411723958725334,2.4200265002797607,6.747286199513657,6.999586772556203,6.999649433295184,-6.999999999999987,6.999999974076389,-6.9999999999999725,0.0078125,1.9921875,22.45081293550066,10.745618718118584,31.00089602449342,799.4623193121737,179.0250080923695,2.994419642857143,39.47431042729592,15.4462820532254,20,237,217,1.9590740449488557,13.836086319444961,1.9051858252821878,0.40863141175297457,0.3049266581632653,16,0.2864516900510204,0.3103874362244898,4,4.880728504207564,4.189884095091108,0,data\archive\bone fracture detection.v4-v4.yolov8\train\images\image1_1014_png.rf.ae22d5d34e33862879e3e1b521921a7b.jpg
